Date,Open,High,Low,Close,Adj Close,Volume
2012-09-19,13565.410156,13626.480469,13556.740234,13577.959961,13577.959961,116210000
2012-09-20,13575.169922,13599.019531,13503,13596.929688,13596.929688,117910000
2012-09-21,13597.240234,13647.099609,13571.530273,13579.469727,13579.469727,429610000
2012-09-24,13577.849609,13601.900391,13521.679688,13558.919922,13558.919922,120370000
2012-09-25,13559.919922,13620.209961,13457.25,13457.549805,13457.549805,138630000
2012-09-26,13458.629883,13480.370117,13406.910156,13413.509766,13413.509766,124350000
2012-09-27,13413.469727,13522.830078,13413.469727,13485.969727,13485.969727,113990000
2012-09-28,13485.889648,13487.660156,13367.269531,13437.129883,13437.129883,146950000
2012-10-01,13437.660156,13598.25,13437.660156,13515.110352,13515.110352,106120000
2012-10-02,13515.299805,13567.05957,13424.919922,13482.360352,13482.360352,90730000
2012-10-03,13479.209961,13536.269531,13439.120117,13494.610352,13494.610352,103890000
2012-10-04,13495.179688,13594.330078,13495.179688,13575.360352,13575.360352,106390000
2012-10-05,13569.179688,13661.870117,13568.75,13610.150391,13610.150391,115500000
2012-10-08,13589.259766,13610.379883,13552.089844,13583.650391,13583.650391,71300000
2012-10-09,13582.879883,13592.330078,13473.30957,13473.530273,13473.530273,103630000
2012-10-10,13473.530273,13478.830078,13327.620117,13344.969727,13344.969727,101120000
2012-10-11,13346.280273,13428.490234,13326.120117,13326.389648,13326.389648,86630000
2012-10-12,13325.620117,13401.320313,13296.429688,13328.849609,13328.849609,113740000
2012-10-15,13329.540039,13437.660156,13325.929688,13424.230469,13424.230469,114880000
2012-10-16,13423.839844,13556.370117,13423.759766,13551.780273,13551.780273,113450000
2012-10-17,13539.629883,13561.650391,13468.900391,13557,13557,135570000
2012-10-18,13553.240234,13588.730469,13510.929688,13548.94043,13548.94043,128410000
2012-10-19,13545.330078,13545.490234,13312.219727,13343.509766,13343.509766,239080000
2012-10-22,13344.280273,13368.549805,13235.150391,13345.889648,13345.889648,121880000
2012-10-23,13344.900391,13344.900391,13083.280273,13102.530273,13102.530273,122220000
2012-10-24,13103.530273,13155.209961,13063.629883,13077.339844,13077.339844,110670000
2012-10-25,13079.639648,13214.110352,13017.370117,13103.679688,13103.679688,114590000
2012-10-26,13104.219727,13151.719727,13040.169922,13107.209961,13107.209961,134640000
2012-10-31,13107.44043,13189.080078,13052.070313,13096.459961,13096.459961,138160000
2012-11-01,13099.19043,13273.709961,13099.110352,13232.620117,13232.620117,140510000
2012-11-02,13232.620117,13289.450195,13076.570313,13093.160156,13093.160156,137660000
2012-11-05,13092.280273,13140.580078,13038.709961,13112.44043,13112.44043,95350000
2012-11-06,13112.900391,13290.75,13112.900391,13245.679688,13245.679688,105710000
2012-11-07,13228.240234,13228.320313,12876.599609,12932.730469,12932.730469,164250000
2012-11-08,12932.80957,12980.230469,12811.240234,12811.320313,12811.320313,138350000
2012-11-09,12811.169922,12890.19043,12743.389648,12815.389648,12815.389648,131670000
2012-11-12,12815.929688,12861.280273,12783,12815.080078,12815.080078,62360000
2012-11-13,12808.709961,12898.25,12748.509766,12756.179688,12756.179688,142200000
2012-11-14,12746.540039,12797.730469,12542.679688,12570.950195,12570.950195,162180000
2012-11-15,12571.099609,12600.589844,12496.55957,12542.379883,12542.379883,129150000
2012-11-16,12542.30957,12604.169922,12471.490234,12588.30957,12588.30957,197110000
2012-11-19,12590.230469,12796.19043,12590.230469,12795.959961,12795.959961,136910000
2012-11-20,12790.889648,12808.55957,12701.070313,12788.509766,12788.509766,134160000
2012-11-21,12788.360352,12845.990234,12786.129883,12836.889648,12836.889648,97300000
2012-11-23,12833.129883,13011.450195,12832.980469,13009.530273,13009.530273,61110000
2012-11-26,13008.450195,13008.450195,12900.169922,12967.370117,12967.370117,114360000
2012-11-27,12963.379883,12980.19043,12868.259766,12878.129883,12878.129883,117900000
2012-11-28,12875.55957,12989.099609,12765.320313,12985.110352,12985.110352,131000000
2012-11-29,12977.349609,13062.55957,12961.919922,13021.820313,13021.820313,113620000
2012-11-30,13022.049805,13053.740234,12988.679688,13025.580078,13025.580078,171070000
2012-12-03,13027.730469,13087.320313,12959.419922,12965.599609,12965.599609,112900000
2012-12-04,12966.450195,13022.509766,12940.070313,12951.780273,12951.780273,125290000
2012-12-05,12948.959961,13089.110352,12923.44043,13034.490234,13034.490234,161230000
2012-12-06,13026.19043,13076.879883,13007.839844,13074.040039,13074.040039,116850000
2012-12-07,13072.870117,13157.280273,13072.870117,13155.129883,13155.129883,124130000
2012-12-10,13154.889648,13195.349609,13139.080078,13169.879883,13169.879883,118530000
2012-12-11,13170.339844,13306.570313,13170.339844,13248.44043,13248.44043,124510000
2012-12-12,13250.049805,13329.44043,13227.44043,13245.450195,13245.450195,127510000
2012-12-13,13241.379883,13264.410156,13147.19043,13170.719727,13170.719727,101190000
2012-12-14,13170.799805,13190.410156,13118.459961,13135.009766,13135.009766,117620000
2012-12-17,13135.169922,13244.330078,13134.629883,13235.389648,13235.389648,142980000
2012-12-18,13236.610352,13365.860352,13232.580078,13350.959961,13350.959961,152920000
2012-12-19,13351.040039,13357.700195,13251.740234,13251.969727,13251.969727,149020000
2012-12-20,13246.669922,13314.639648,13216.030273,13311.719727,13311.719727,119800000
2012-12-21,13309.950195,13309.950195,13122.530273,13190.839844,13190.839844,413270000
2012-12-24,13190.150391,13190.379883,13128.549805,13138.929688,13138.929688,47710000
2012-12-26,13138.849609,13174.879883,13076.870117,13114.589844,13114.589844,79410000
2012-12-27,13114.969727,13141.740234,12964.080078,13096.30957,13096.30957,100160000
2012-12-28,13095.080078,13095.459961,12926.860352,12938.110352,12938.110352,85980000
2012-12-31,12938.19043,13109.129883,12883.889648,13104.139648,13104.139648,145740000
2013-01-02,13104.299805,13412.709961,13104.299805,13412.549805,13412.549805,161430000
2013-01-03,13413.009766,13430.599609,13358.299805,13391.360352,13391.360352,129630000
2013-01-04,13391.049805,13447.110352,13376.230469,13435.209961,13435.209961,107590000
2013-01-07,13436.129883,13436.129883,13343.320313,13384.290039,13384.290039,113120000
2013-01-08,13377.419922,13377.419922,13293.129883,13328.849609,13328.849609,129570000
2013-01-09,13329.919922,13416.549805,13329.080078,13390.509766,13390.509766,123070000
2013-01-10,13391.820313,13478.200195,13382.290039,13471.219727,13471.219727,133520000
2013-01-11,13471.450195,13496.679688,13439.969727,13488.429688,13488.429688,119200000
2013-01-14,13488.429688,13520.179688,13459.839844,13507.320313,13507.320313,118460000
2013-01-15,13507.320313,13546.370117,13445.799805,13534.889648,13534.889648,102280000
2013-01-16,13534.889648,13534.889648,13468.959961,13511.230469,13511.230469,118540000
2013-01-17,13511.230469,13633.889648,13510.240234,13596.019531,13596.019531,183900000
2013-01-18,13596.019531,13649.929688,13571.860352,13649.700195,13649.700195,260900000
2013-01-22,13649.700195,13712.209961,13622.959961,13712.209961,13712.209961,144300000
2013-01-23,13712.209961,13794.290039,13710.129883,13779.330078,13779.330078,104490000
2013-01-24,13779.330078,13879.660156,13779.330078,13825.330078,13825.330078,124780000
2013-01-25,13825.330078,13895.980469,13825.330078,13895.980469,13895.980469,130300000
2013-01-28,13895.980469,13915.719727,13862.570313,13881.929688,13881.929688,113570000
2013-01-29,13881.929688,13969.990234,13880.009766,13954.419922,13954.419922,108230000
2013-01-30,13954.419922,13966.129883,13896.950195,13910.419922,13910.419922,117200000
2013-01-31,13910.419922,13941.05957,13860.580078,13860.580078,13860.580078,142600000
2013-02-01,13860.580078,14019.780273,13860.580078,14009.790039,14009.790039,128420000
2013-02-04,14009.790039,14009.790039,13866.830078,13880.080078,13880.080078,130420000
2013-02-05,13880.080078,14013.599609,13880.080078,13979.299805,13979.299805,134390000
2013-02-06,13979.299805,13991.610352,13913.179688,13986.519531,13986.519531,127560000
2013-02-07,13986.519531,13988.05957,13852.200195,13944.049805,13944.049805,118530000
2013-02-08,13944.049805,14022.620117,13944.049805,13992.969727,13992.969727,99860000
2013-02-11,13992.969727,13992.969727,13940.410156,13971.240234,13971.240234,75090000
2013-02-12,13971.240234,14038.969727,13968.94043,14018.700195,14018.700195,117180000
2013-02-13,14018.700195,14029.349609,13945.780273,13982.910156,13982.910156,130520000
2013-02-14,13982.910156,13990.360352,13921.94043,13973.389648,13973.389648,114800000
2013-02-15,13973.389648,14001.929688,13906.730469,13981.759766,13981.759766,195670000
2013-02-19,13981.759766,14044.820313,13977.900391,14035.669922,14035.669922,136410000
2013-02-20,14035.669922,14058.269531,13919.280273,13927.540039,13927.540039,138540000
2013-02-21,13927.540039,13927.540039,13834.400391,13880.620117,13880.620117,131410000
2013-02-22,13880.620117,14001.19043,13880.620117,14000.570313,14000.570313,139850000
2013-02-25,14000.570313,14081.580078,13784.009766,13784.169922,13784.169922,152190000
2013-02-26,13784.169922,13918.44043,13784.169922,13900.129883,13900.129883,132580000
2013-02-27,13900.129883,14104.860352,13880.19043,14075.370117,14075.370117,107010000
2013-02-28,14075.370117,14149.150391,14050.179688,14054.490234,14054.490234,177150000
2013-03-01,14054.490234,14107.089844,13937.599609,14089.660156,14089.660156,125920000
2013-03-04,14089.660156,14128.209961,14030.370117,14127.820313,14127.820313,110810000
2013-03-05,14127.820313,14286.370117,14127.820313,14253.769531,14253.769531,112100000
2013-03-06,14253.769531,14320.650391,14253,14296.240234,14296.240234,116510000
2013-03-07,14296.240234,14354.69043,14296.240234,14329.490234,14329.490234,117080000
